"category"	"name"	"url"	"description"	"star"	"stackOverflow"	"stackOverflowUrl"	"license"	"licenseUrl"	"site"	"userGuide"	"newStars"	"newWatchs"	"newForks"	"pageText"	"newStackOverflow"	"github"	"allText"	"isExist"
"5. Opensource applications, that was written with Java"	"Bateman"	"https://github.com/fearofcode/bateman"	"Simple stock trading system that optimizes its parameters with particle swarm optimization.."	"543"	"null"	"null"	"MIT"	"https://opensource.org/licenses/MIT"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/fearofcode/bateman"	"Simple stock trading system that optimizes its parameters with particle swarm optimization.."	"true"
"5. Opensource applications, that was written with Java"	"Java repl"	"https://github.com/albertlatacz/java-repl"	"Java REPL is a simple Read-Eval-Print-Loop for Java language.."	"536"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/albertlatacz/java-repl"	"Java REPL is a simple Read-Eval-Print-Loop for Java language.."	"true"
"5. Opensource applications, that was written with Java"	"Seyren"	"https://github.com/scobal/seyren"	"An alerting dashboard for Graphite.."	"527"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/scobal/seyren"	"An alerting dashboard for Graphite.."	"true"
"5. Opensource applications, that was written with Java"	"Graphhopper"	"https://github.com/graphhopper/graphhopper"	"Open source routing library and server using OpenStreetMap.."	"506"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/graphhopper/graphhopper"	"Open source routing library and server using OpenStreetMap.."	"true"
"5. Opensource applications, that was written with Java"	"Ttorrent"	"https://github.com/mpetazzoni/ttorrent"	"Turn's BitTorrent Java library (tracker and client).."	"460"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/mpetazzoni/ttorrent"	"Turn's BitTorrent Java library (tracker and client).."	"true"
"5. Opensource applications, that was written with Java"	"Geoserver"	"https://github.com/geoserver/geoserver"	"Official GeoServer repository..0."	"435"	"null"	"null"	"GNU 2"	"https://en.wikipedia.org/wiki/GNU_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/geoserver/geoserver"	"Official GeoServer repository..0."	"true"
"5. Opensource applications, that was written with Java"	"Languagetool"	"https://github.com/languagetool-org/languagetool"	"Style and Grammar Checker for 25+ Languages.."	"416"	"null"	"null"	"GNU Lesser 2.1"	"https://en.wikipedia.org/wiki/GNU_Lesser_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/languagetool-org/languagetool"	"Style and Grammar Checker for 25+ Languages.."	"true"
"5. Opensource applications, that was written with Java"	"Apache OpenMeetings"	"http://openmeetings.apache.org"	"Video conferencing, instant messaging, white board and collaborative document editing application.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Video conferencing, instant messaging, white board and collaborative document editing application.."	"true"
"6. Opensource games, that was written with Java"	"Bukkit"	"https://github.com/Bukkit/Bukkit"	"The Minecraft Mod API.."	"1600"	"null"	"null"	"GNU 2"	"https://en.wikipedia.org/wiki/GNU_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/Bukkit/Bukkit"	"The Minecraft Mod API.."	"true"
"6. Opensource games, that was written with Java"	"MovingBlocks Terasology"	"https://github.com/MovingBlocks/Terasology"	"Terasology - open source voxel world. The Terasology project was born from a Minecraft-inspired tech demo and is becoming a stable platform for various types of gameplay settings in a voxel world.."	"1070"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/MovingBlocks/Terasology"	"Terasology - open source voxel world. The Terasology project was born from a Minecraft-inspired tech demo and is becoming a stable platform for various types of gameplay settings in a voxel world.."	"true"
"6. Opensource games, that was written with Java"	"MinecraftForge"	"https://github.com/MinecraftForge/MinecraftForge"	"Modifications to the Minecraft base files to assist in compatibility between mods.."	"981"	"null"	"null"	"GNU AGPLv2.1"	"http://www.gnu.org/licenses/old-licenses/lgpl-2.1.en.html"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/MinecraftForge/MinecraftForge"	"Modifications to the Minecraft base files to assist in compatibility between mods.."	"true"
"6. Opensource games, that was written with Java"	"SpongePowered Sponge"	"https://github.com/SpongePowered/SpongeForge"	"A Forge mod that implements SpongeAPI.."	"803"	"null"	"null"	"MIT"	"https://opensource.org/licenses/MIT"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/SpongePowered/SpongeForge"	"A Forge mod that implements SpongeAPI.."	"true"
"6. Opensource games, that was written with Java"	"BuildCraft"	"https://github.com/BuildCraft/BuildCraft"	"BuildCraft — mod for Minecraft.."	"799"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/BuildCraft/BuildCraft"	"BuildCraft — mod for Minecraft.."	"true"
"6. Opensource games, that was written with Java"	"Equivalent Exchange 3"	"https://github.com/pahimar/Equivalent-Exchange-3"	"pahimar Equivalent-Exchange-3. Mods for Minecraft.."	"783"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/pahimar/Equivalent-Exchange-3"	"pahimar Equivalent-Exchange-3. Mods for Minecraft.."	"true"
"6. Opensource games, that was written with Java"	"SpongePowered SpongeAPI"	"https://github.com/SpongePowered/SpongeAPI"	"A Minecraft plugin API.."	"775"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/SpongePowered/SpongeAPI"	"A Minecraft plugin API.."	"true"
"6. Opensource games, that was written with Java"	"WorldEdit"	"https://github.com/sk89q/WorldEdit"	"An in-game voxel map editor for Minecraft.."	"715"	"null"	"null"	"GNU Lesser 3"	"https://en.wikipedia.org/wiki/GNU_Lesser_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/sk89q/WorldEdit"	"An in-game voxel map editor for Minecraft.."	"true"
"6. Opensource games, that was written with Java"	"Essentials"	"https://github.com/essentials/Essentials"	"Essentials - Minecraft server command mod - Adds over 100 commands for use in-game to help manage a server.."	"423"	"null"	"null"	"GNU 3"	"https://en.wikipedia.org/wiki/GNU_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/essentials/Essentials"	"Essentials - Minecraft server command mod - Adds over 100 commands for use in-game to help manage a server.."	"true"
"6. Opensource games, that was written with Java"	"GlowstoneMC Glowstone"	"https://github.com/GlowstoneMC/Glowstone"	"An open-source server for the Bukkit Minecraft modding interface.."	"421"	"null"	"null"	"MIT"	"https://opensource.org/licenses/MIT"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/GlowstoneMC/Glowstone"	"An open-source server for the Bukkit Minecraft modding interface.."	"true"
"6. Opensource games, that was written with Java"	"Tribal Trouble"	"https://github.com/sunenielsen/tribaltrouble"	"Tribal Trouble is a realtime strategy game released by Oddlabs in 2004. In 2014 the source was released under GPL2 license.."	"50"	"null"	"null"	"GNU 2"	"https://en.wikipedia.org/wiki/GNU_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/sunenielsen/tribaltrouble"	"Tribal Trouble is a realtime strategy game released by Oddlabs in 2004. In 2014 the source was released under GPL2 license.."	"true"
"1. Source code examples"	"Java design patterns"	"https://github.com/iluwatar/java-design-patterns"	"Design patterns implemented in Java.  ."	"6341"	"null"	"null"	"MIT"	"https://opensource.org/licenses/MIT"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/iluwatar/java-design-patterns"	"Design patterns implemented in Java.  ."	"true"
"1. Source code examples"	"Spring projects Spring mvc showcase"	"https://github.com/spring-projects/spring-mvc-showcase"	"Demonstrates the capabilities of the Spring MVC web framework through small, simple examples.."	"1338"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/spring-projects/spring-mvc-showcase"	"Demonstrates the capabilities of the Spring MVC web framework through small, simple examples.."	"true"
"1. Source code examples"	"Javaee7 samples"	"https://github.com/javaee-samples/javaee7-samples"	"Java EE 7 Samples. /CDDL/GPLv2."	"989"	"null"	"null"	"MIT"	"https://opensource.org/licenses/MIT"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/javaee-samples/javaee7-samples"	"Java EE 7 Samples. /CDDL/GPLv2."	"true"
"1. Source code examples"	"Algorithms"	"https://github.com/pedrovgs/Algorithms"	"Solutions for some common algorithm problems written in Java.."	"983"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/pedrovgs/Algorithms"	"Solutions for some common algorithm problems written in Java.."	"true"
"1. Source code examples"	"WikiSort"	"https://github.com/BonzaiThePenguin/WikiSort"	"Fast and stable sort algorithm that uses O(1) memory.."	"953"	"null"	"null"	"unlicense.org"	"http://unlicense.org"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/BonzaiThePenguin/WikiSort"	"Fast and stable sort algorithm that uses O(1) memory.."	"true"
"1. Source code examples"	"Spring petclinic"	"https://github.com/spring-projects/spring-petclinic"	"A sample Spring-based application.."	"532"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/spring-projects/spring-petclinic"	"A sample Spring-based application.."	"true"
"1. Source code examples"	"Spring integration samples"	"https://github.com/spring-projects/spring-integration-samples"	"You are looking for examples, code snippets, sample applications for Spring Integration? This is the place.."	"517"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/spring-projects/spring-integration-samples"	"You are looking for examples, code snippets, sample applications for Spring Integration? This is the place.."	"true"
"1. Source code examples"	"Java algorithms implementation"	"https://github.com/phishman3579/java-algorithms-implementation"	"Algorithms and Data Structures implemented in Java.."	"437"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/phishman3579/java-algorithms-implementation"	"Algorithms and Data Structures implemented in Java.."	"true"
"1. Source code examples"	"Jboss developer Jboss eap quickstarts"	"https://github.com/jboss-developer/jboss-eap-quickstarts"	"The quickstarts demonstrate JBoss EAP, Java EE 7 and a few additional technologies. They provide small, specific, working examples that can be used as a reference for your own project.."	"434"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/jboss-developer/jboss-eap-quickstarts"	"The quickstarts demonstrate JBoss EAP, Java EE 7 and a few additional technologies. They provide small, specific, working examples that can be used as a reference for your own project.."	"true"
"1. Source code examples"	"Databricks Learning spark"	"https://github.com/databricks/learning-spark"	"Example code from Learning Spark book.."	"412"	"null"	"null"	"MIT"	"https://opensource.org/licenses/MIT"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/databricks/learning-spark"	"Example code from Learning Spark book.."	"true"
"1. Source code examples"	"7guis"	"https://github.com/eugenkiss/7guis"	"7GUIs is a GUI programming usability benchmark. ?."	"404"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/eugenkiss/7guis"	"7GUIs is a GUI programming usability benchmark. ?."	"true"
"1. Source code examples"	"Spring projects Spring data jpa examples"	"https://github.com/spring-projects/spring-data-examples"	"Spring Data Example Projects.."	"400"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/spring-projects/spring-data-examples"	"Spring Data Example Projects.."	"true"
"1. Source code examples"	"Modern Java - A Guide to Java 8"	"https://github.com/winterbe/java8-tutorial"	"Modern Java - A Guide to Java 8.."	"null"	"null"	"null"	"MIT"	"https://opensource.org/licenses/MIT"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/winterbe/java8-tutorial"	"Modern Java - A Guide to Java 8.."	"true"
"2. Benchmark results"	"Jvm serializers"	"https://github.com/eishay/jvm-serializers"	"Benchmark comparing serialization libraries on the JVM. ?."	"970"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/eishay/jvm-serializers"	"Benchmark comparing serialization libraries on the JVM. ?."	"true"
"2. Benchmark results"	"YCSB (Yahoo! Cloud Serving Benchmark)"	"https://github.com/brianfrankcooper/YCSB"	"Yahoo! Cloud Serving Benchmark.."	"869"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/brianfrankcooper/YCSB"	"Yahoo! Cloud Serving Benchmark.."	"true"
"3. Working with git and github"	"Gitblit"	"https://github.com/gitblit/gitblit"	"Gitblit is an open source, pure Java Git solution for managing, viewing, and serving Git repositories. It can serve repositories over the GIT, HTTP, and SSH transports; it can authenticate against multiple providers; and it allows you to get up-and-running with an attractive, capable Git server in less than 5 minutes..."	"787"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/gitblit/gitblit"	"Gitblit is an open source, pure Java Git solution for managing, viewing, and serving Git repositories. It can serve repositories over the GIT, HTTP, and SSH transports; it can authenticate against multiple providers; and it allows you to get up-and-running with an attractive, capable Git server in less than 5 minutes..."	"true"
"3. Working with git and github"	"WhisperSystems BitHub"	"https://github.com/WhisperSystems/BitHub"	"BTC + BitHub = An experiment in funding privacy OSS. BitHub is a service that will automatically pay a percentage of Bitcoin funds for every submission to a GitHub repository. ?."	"491"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/WhisperSystems/BitHub"	"BTC + BitHub = An experiment in funding privacy OSS. BitHub is a service that will automatically pay a percentage of Bitcoin funds for every submission to a GitHub repository. ?."	"true"
